date,open,high,low,close,adjc,volume
2017-06-23,47600,47780,47420,47620,41650,9515100
2017-06-26,47520,48360,47520,48280,42227,8552800
2017-06-27,48220,48400,47900,48300,42245,9616750
2017-06-28,47600,48000,47560,47700,41720,9572500
2017-06-29,48040,48320,47940,47940,42053,8306550
2017-06-30,47500,47620,47100,47540,41703,11877550
2017-07-03,47500,47780,47120,47220,41422,6805550
2017-07-04,47160,47400,46900,47000,41229,7961000
2017-07-05,46820,47680,46780,47580,41738,10640250
2017-07-06,48000,48100,47720,48060,42159,10923050
2017-07-07,47740,48120,47620,47860,41983,8131900
2017-07-10,48500,48900,48320,48660,42685,10792750
2017-07-11,48640,49000,48280,49000,42983,9717800
2017-07-12,49000,50000,48840,49880,43755,9486150
2017-07-13,50080,50940,50040,50560,44352,16034150
2017-07-14,51000,51080,50420,50480,44282,8239000
2017-07-17,50900,51020,50520,50640,44422,8976100
2017-07-18,50420,50880,50360,50840,44597,7084450
2017-07-19,50620,50820,50000,50740,44510,11157500
2017-07-20,50760,51320,50560,51200,44913,8367600
2017-07-21,50860,51160,50520,51080,44808,8449050
2017-07-24,50700,51000,50620,50860,44615,7099750
2017-07-25,50500,50760,49940,50000,43861,10810600
2017-07-26,49600,50020,49300,49840,43720,11224800
2017-07-27,50000,50640,49560,49800,43685,11449500
2017-07-28,49800,49800,47380,47760,41896,26168300
2017-07-31,47420,48240,46920,48200,42282,12701400
2017-08-01,48000,48840,47540,48600,42632,11369500
2017-08-02,49200,49340,48600,49000,42983,7777450
2017-08-03,49000,49000,47120,47780,41913,15540800
2017-08-04,48160,48180,47500,47700,41843,8359200
2017-08-07,47500,48080,47440,47580,41738,7218250
2017-08-08,47980,48260,47480,47720,41860,7979600
2017-08-09,47400,47400,46240,46280,40597,14555400
2017-08-10,46200,46320,45460,45900,40264,22986150
2017-08-11,45120,45300,44220,44620,39141,25407300
2017-08-14,45120,45400,44720,45000,39474,19185600
2017-08-16,46220,46380,46000,46200,40527,21913650
2017-08-17,46960,47300,46740,47040,41264,12415850
2017-08-18,46760,47240,46240,46900,41141,10477950
2017-08-21,47240,47240,46580,46840,41089,5103450
2017-08-22,46820,47160,46700,47000,41229,7381750
2017-08-23,47780,47780,47180,47480,41650,9384700
2017-08-24,47520,47660,47340,47520,41685,8657450
2017-08-25,47880,47880,46720,47020,41246,11243550
2017-08-28,47020,47240,45960,46100,40439,9962100
2017-08-29,45640,46080,45160,46080,40422,12623650
2017-08-30,46380,46400,45960,46200,40527,7513000
2017-08-31,46220,46640,46000,46320,40632,11011700
2017-09-01,46460,46640,46300,46480,40773,10641700
2017-09-04,45780,46360,45500,46040,40387,7943500
2017-09-05,46240,46900,45960,46760,41018,11716100
2017-09-06,46760,47180,46700,47000,41229,10811050
2017-09-07,47000,48220,47000,48120,42211,9676500
2017-09-08,48700,49180,48580,49080,43054,10893000
2017-09-11,49700,50180,49500,49800,43685,10374750
2017-09-12,50200,50220,49140,49600,43510,12029750
2017-09-13,49820,50400,49440,49620,43527,9357000
2017-09-14,50060,50320,49760,50300,44124,14204750
2017-09-15,50300,50560,49860,50400,44211,10757300
2017-09-18,50540,52480,50520,52480,46036,11524950
2017-09-19,52500,52640,51780,52120,45720,9850400
2017-09-20,52120,52500,51840,52220,45808,9292750
2017-09-21,52220,52960,52220,52800,46317,8839800
2017-09-25,53000,53680,53000,53620,47036,9303100
2017-09-26,53620,53620,53620,53620,47036,0
2017-09-27,52000,52200,51500,51680,45334,10797000
2017-09-28,52260,52460,51260,51260,45088,12025450
2017-09-29,51180,51620,50840,51280,45106,12909400
2017-10-10,53360,53640,52800,52800,46443,20519800
2017-10-11,53600,54760,53340,54640,48061,13652150
2017-10-12,54840,55160,54100,54800,48202,13890700
2017-10-13,54540,54840,53780,54000,47498,12601650
2017-10-16,53980,54860,53760,53920,47428,9769950
2017-10-17,54020,55380,54000,54800,48202,10607800
2017-10-18,54820,55240,54040,54760,48167,10110750
2017-10-19,54700,54700,52980,52980,46601,12108700
2017-10-20,52800,54100,52800,53840,47357,8027050
2017-10-23,54600,54640,54000,54300,47762,8311050
2017-10-24,54700,54780,54040,54040,47533,5806050
2017-10-25,54040,54420,53700,53900,47410,5882850
2017-10-26,53720,53900,52400,52400,46091,9776550
2017-10-27,52400,53320,52140,53080,46689,7392500
2017-10-30,53780,54320,53700,54040,47533,8196150
2017-10-31,54060,55440,53500,55080,48448,13381550
2017-11-01,57500,57500,56180,57220,50330,14510250
2017-11-02,57500,57520,56760,57060,50190,10721050
2017-11-03,57060,57140,55860,56380,49592,9935800
2017-11-06,56380,56500,55340,56380,49592,9000950
2017-11-07,56380,56920,55860,56100,49345,7464550
2017-11-08,56100,57060,55860,56760,49926,8520200
2017-11-09,56920,56920,55900,56340,49556,11994050
2017-11-10,55800,56540,55780,56400,49609,6748800
2017-11-13,56400,56800,56100,56380,49592,8806650
2017-11-14,56380,56740,55920,55920,49187,6725000
2017-11-15,55920,56320,55320,55340,48677,8816950
2017-11-17,56400,56880,55820,55820,49099,10733150
2017-11-20,55900,55980,55200,55200,48554,9472750
2017-11-21,55400,55840,55280,55280,48624,10324700
2017-11-22,55980,56200,55620,55960,49222,7952950
2017-11-24,55300,55500,55180,55460,48782,4536200
2017-11-27,55360,55360,52640,52640,46302,18128900
2017-11-28,52700,53280,51720,53280,46865,13499400
2017-11-29,53200,53240,52500,52600,46267,9590250
2017-11-30,50800,51860,50200,50800,44683,29634150
2017-12-01,50800,51780,50800,50840,44719,12868600
2017-12-04,50840,51340,50020,51340,45158,14865050
2017-12-05,50600,51300,50280,51260,45088,9326550
2017-12-06,51260,51560,50020,50020,43997,10889200
2017-12-07,50040,50980,50020,50740,44631,11065600
2017-12-08,51360,52000,51040,52000,45739,11290450
2017-12-11,52000,52040,51500,51780,45545,8125850
2017-12-12,51820,52100,51660,52100,45827,8765050
2017-12-13,52100,52100,51100,51320,45141,11333700
2017-12-14,51320,52280,51060,51060,44912,20310400
2017-12-15,51240,51480,50520,50620,44525,14928550
2017-12-18,50620,51240,50620,51200,45035,7350250
2017-12-19,51540,52080,51520,51560,45352,11978600
2017-12-21,51000,51060,49100,49140,43223,15624300
2017-12-22,49400,49960,49240,49700,43716,11199650
2017-12-26,49760,50100,48200,48200,42396,16039850
2017-12-27,48960,49560,48460,49360,43808,10743600
2017-12-28,49560,50960,49500,50960,45228,8985450
2018-01-03,52540,52560,51420,51620,45813,10013500
2018-01-04,52120,52180,50640,51080,45334,11695450
2018-01-05,51300,52120,51200,52120,46257,9481150
2018-01-08,52400,52520,51500,52020,46168,8383650
2018-01-09,51460,51720,49980,50400,44731,18013600
2018-01-10,50500,50520,48640,48840,43346,18566800
2018-01-11,48200,49260,48020,48240,42814,25123800
2018-01-12,48240,48480,46760,48200,42778,27270450
2018-01-15,48800,48980,47920,48540,43080,10096000
2018-01-16,48760,50140,48620,50000,44376,20389650
2018-01-17,50020,50020,49060,49620,44038,11053050
2018-01-18,50020,50640,49820,49900,44287,14848850
2018-01-19,50380,50380,49040,49320,43772,9219950
2018-01-22,48640,48680,47960,48240,42814,12520900
2018-01-23,48660,49160,48300,49160,43630,13532700
2018-01-24,48860,49700,48560,49340,43790,9550500
2018-01-25,49220,50360,49160,50260,44606,11160350
2018-01-26,50500,50780,49840,50780,45068,10350100
2018-01-29,51200,51480,50900,51220,45458,11838800
2018-01-30,50440,50640,49780,49800,44198,12284550
2018-01-31,50020,54140,49600,49900,44287,64681300
2018-02-01,50620,50960,49720,49820,44216,27609450
2018-02-02,49380,49400,47700,47700,42334,29260350
2018-02-05,46500,48320,46000,47920,42530,28357900
2018-02-06,46600,47920,46580,47420,42086,19406450
2018-02-07,48240,48260,45800,45800,40648,23448050
2018-02-08,46120,46620,45980,46000,40826,23251050
2018-02-09,44440,45180,44420,44700,39672,17465000
2018-02-12,45100,46320,45040,45720,40577,15754950
2018-02-13,46200,48060,46200,47540,42192,18923250
2018-02-14,48080,49100,47940,49000,43488,18905900
2018-02-19,49800,49800,47860,48380,42938,15353450
2018-02-20,48040,48160,47220,47400,42068,10122600
2018-02-21,47280,47580,46840,47280,41962,12880200
2018-02-22,47260,47260,46760,46760,41500,8869950
2018-02-23,46760,47800,46760,47220,41908,12423300
2018-02-26,47280,47560,47080,47380,42050,9560650
2018-02-27,48360,48380,47380,47380,42050,9830550
2018-02-28,47380,48100,47000,47060,41766,15162350
2018-03-02,46580,46800,46000,46020,40843,13265500
2018-03-05,45820,46160,45080,45200,40116,14100950
2018-03-06,45920,47100,45820,47020,41731,15423350
2018-03-07,48200,48900,47220,48620,43151,21427050
2018-03-08,49200,49480,48080,49200,43666,19463650
2018-03-09,49440,50540,49240,49740,44145,14304400
2018-03-12,50560,50780,49580,49740,44145,8688950
2018-03-13,50760,51660,50360,51660,45849,20098700
2018-03-14,51020,52000,51000,51760,45938,12713250
2018-03-15,52000,52020,51020,51540,45742,8882450
2018-03-16,51220,51420,50240,51140,45387,12184900
2018-03-19,50620,51340,50440,50740,45032,8218850
2018-03-20,50700,51200,50100,51200,45441,8193250
2018-03-21,51780,51780,51060,51060,45316,8905200
2018-03-22,51060,51780,51040,51780,45955,8454100
2018-03-23,50340,50720,49600,49720,44127,14854950
2018-03-26,49420,50280,49040,50280,44624,10057750
2018-03-27,50320,50460,49080,49980,44358,11874000
2018-03-28,49100,49100,48340,48700,43222,15159450
2018-03-29,48700,49560,48320,49040,43842,10067000
2018-03-30,49080,49900,49080,49220,44003,7777100
2018-04-02,49000,49220,48500,48540,43395,7115650
2018-04-03,47880,48140,47280,48120,43020,12768250
2018-04-04,48160,48260,46920,46920,41947,12384200
2018-04-05,47400,49380,47340,48740,43574,13245600
2018-04-06,48000,48580,47400,48400,43270,12532700
2018-04-09,48260,49440,48200,49200,43985,9950400
2018-04-10,48540,49220,48040,48880,43699,10984350
2018-04-11,49900,49900,48600,48860,43681,10051100
2018-04-12,49440,49440,48880,49000,43807,12466250
2018-04-13,49600,50180,49400,49800,44522,10278300
2018-04-16,50320,50600,49860,50340,45004,7877450
2018-04-17,50240,50540,49820,49980,44683,7772000
2018-04-18,51000,51360,50580,51360,45916,13462600
2018-04-19,52000,52980,51540,52780,47186,17190550
2018-04-20,51800,52260,51420,51620,46149,11761000
2018-04-23,51000,52080,51000,51900,46399,11619000
2018-04-24,51840,51860,50080,50460,45112,15770300
2018-04-25,49220,50500,49220,50400,45058,16614600
2018-04-26,50420,52160,50400,52140,46614,18046550
2018-04-27,53380,53640,52440,53000,47383,30310800
2018-04-30,53000,53000,53000,53000,47383,0
2018-05-02,53000,53000,53000,53000,47383,0
2018-05-03,53000,53000,53000,53000,47383,0
2018-05-04,53000,53900,51800,51900,46399,39565391
2018-05-08,52600,53200,51900,52600,47025,23104720
2018-05-09,52600,52800,50900,50900,45505,16128305
2018-05-10,51700,51700,50600,51600,46131,13905263
2018-05-11,52000,52200,51200,51300,45863,10314997
2018-05-14,51000,51100,49900,50100,44790,14909272
2018-05-15,50200,50400,49100,49200,43985,18709146
2018-05-16,49200,50200,49150,49850,44566,15918683
2018-05-17,50300,50500,49400,49400,44164,10365440
2018-05-18,49900,49900,49350,49500,44254,6706570
2018-05-21,49650,50200,49100,50000,44701,9020998
2018-05-23,50600,52000,50400,51800,46310,17095490
2018-05-24,52000,52000,51100,51400,45952,8289275
2018-05-25,51000,52800,50800,52700,47114,15207266
2018-05-28,52500,53000,52000,52300,46757,9787820
2018-05-29,52200,52500,51300,51300,45863,8480437
2018-05-30,51300,51500,49100,49500,44254,20498098
2018-05-31,50400,50800,49850,50700,45326,63491109
2018-06-01,50500,51700,49950,51300,45863,13038499
2018-06-04,50800,51200,50700,51100,45684,9767171
2018-06-05,51100,51400,50400,51300,45863,9144100
2018-06-07,51800,51800,50500,50600,45237,13590016
2018-06-08,50200,50400,49600,49650,44388,16951706
2018-06-11,49750,50300,49350,49900,44611,10571312
2018-06-12,49700,49800,49250,49400,44164,12110569
2018-06-14,49000,49000,48200,48200,43091,20971729
2018-06-15,48500,48700,47650,47650,42600,17080892
2018-06-18,47600,47650,46200,46600,41661,16661870
2018-06-19,47200,47350,46500,47000,42018,15217971
2018-06-20,47450,47600,46850,47000,42018,12959316
2018-06-21,47900,47900,47050,47050,42063,10015541
2018-06-22,47000,47250,46200,47250,42242,10298006
2018-06-25,47050,47050,46150,46650,41706,10587711
2018-06-26,45900,47300,45900,47000,42018,11223166
2018-06-27,47450,48500,47000,47950,42868,15274752
2018-06-28,46850,47150,46600,46800,42151,12784800
2018-06-29,46250,47150,46200,46650,42016,14099635
2018-07-02,46500,47150,45500,45550,41025,13112253
2018-07-03,45750,46450,45750,46150,41565,10959655
2018-07-04,46700,47050,46050,46250,41655,8776763
2018-07-05,46100,46550,45600,45950,41385,7039773
2018-07-06,45500,45850,44650,44900,40440,17843706
2018-07-09,45500,46100,45200,45600,41070,11602464
2018-07-10,46200,46550,46100,46300,41701,10528665
2018-07-11,46400,46450,45400,46000,41430,11224077
2018-07-12,45900,46250,45450,45500,40980,11828104
2018-07-13,45800,46500,45750,46500,41881,11543389
2018-07-16,46800,46800,46000,46050,41475,7678719
2018-07-17,46150,46200,45600,45850,41295,8892953
2018-07-18,46700,47200,46450,46550,41926,10952645
2018-07-19,47050,47200,46600,46900,42241,9880128
2018-07-20,47000,47600,46700,47450,42736,10474547
2018-07-23,47100,47200,46150,46500,41881,10823782
2018-07-24,46350,46600,45950,46150,41565,8261363
2018-07-25,46250,46550,45900,46150,41565,7222471
2018-07-26,46100,47000,46000,46900,42241,7374946
2018-07-27,46450,47000,46450,46900,42241,4762460
2018-07-30,46550,46800,46350,46500,41881,5723035
2018-07-31,46200,46450,46000,46250,41655,8033607
2018-08-01,46050,46850,46050,46550,41926,7484499
2018-08-02,46550,46800,45500,45550,41025,8560924
2018-08-03,45850,45900,45450,45750,41205,8274944
2018-08-06,46150,46150,45750,45800,41250,6771979
2018-08-07,46300,46750,45900,46700,42061,9058174
2018-08-08,47000,47000,46550,46800,42151,6429338
2018-08-09,47000,47050,46450,46900,42241,12010886
2018-08-10,46150,46400,44850,45400,40890,16670643
2018-08-13,44950,45100,44650,45050,40575,9803831
2018-08-14,44850,45400,44850,45150,40665,6409259
2018-08-16,43800,44650,43700,44250,39854,10088229
2018-08-17,44050,44400,44050,44100,39719,6808747
2018-08-20,43500,44200,43500,43850,39494,7289124
2018-08-21,43700,44900,43700,44800,40350,9520270
2018-08-22,45150,46200,44900,46100,41520,11641656
2018-08-23,46150,46200,45700,46200,41610,6730918
2018-08-24,45900,46400,45550,46150,41565,6582535
2018-08-27,46100,46550,46000,46300,41701,5263782
2018-08-28,46800,46950,46300,46550,41926,7365976
2018-08-29,46750,46800,46400,46800,42151,5572374
2018-08-30,46950,47950,46700,47650,42916,12193231
2018-08-31,47100,48450,47000,48450,43637,13577454
2018-09-03,48200,48300,47300,47450,42736,8595084
2018-09-04,47550,47800,47200,47650,42916,6791255
2018-09-05,47300,47450,46400,46600,41971,9139998
2018-09-06,46200,46400,45800,46100,41520,9040553
2018-09-07,44500,45200,44400,44900,40440,18285508
2018-09-10,45450,45550,45000,45500,40980,9979838
2018-09-11,45550,45900,45050,45050,40575,9865790
2018-09-12,44900,45100,44500,44550,40124,12995269
2018-09-13,44550,44750,44000,44050,39674,18277942
2018-09-14,45000,45850,44900,45850,41295,12446344
2018-09-17,45550,45800,44900,45150,40665,8123384
2018-09-18,44950,45900,44700,45500,40980,9987090
2018-09-19,46000,46200,45700,46150,41565,9367454
2018-09-20,46850,47600,46400,47250,42556,13536966
2018-09-21,46550,47550,46550,47400,42691,14476906
2018-09-27,46950,47500,46450,47500,43103,15804586
2018-09-28,47250,47250,46300,46450,42150,11270515
2018-10-01,46450,46800,45800,46350,42060,6354983
2018-10-02,46450,46700,45700,45700,41470,6607188
2018-10-04,45150,45600,44700,44700,40562,11865327
2018-10-05,44800,45500,44550,44700,40562,10544165
2018-10-08,44200,45200,44200,44950,40789,6759464
2018-10-10,45250,45500,44500,45300,41107,10341349
2018-10-11,44000,44650,43100,43100,39110,19324537
2018-10-12,43200,44650,43200,44000,39927,12640906
2018-10-15,44050,44050,43350,43800,39746,7434522
2018-10-16,43700,44150,43350,43600,39564,6825677
2018-10-17,44150,44500,44000,44150,40063,8306193
2018-10-18,43950,44450,43700,44050,39973,8347725
2018-10-19,43900,44150,43450,43900,39836,7842520
2018-10-22,43450,43950,43200,43550,39519,8357648
2018-10-23,43300,43450,42550,43050,39065,9531231
2018-10-24,43050,43100,42250,42550,38611,13522825
2018-10-25,40600,41550,40550,41000,37205,19338170
2018-10-26,41100,41300,40400,41000,37205,14413864
2018-10-29,40850,41950,40550,41400,37568,14460521
2018-10-30,41400,43000,41000,42350,38430,14205190
2018-10-31,42900,43350,41700,42400,38475,17621480
2018-11-01,42450,42950,42150,42150,38248,13423132
2018-11-02,43050,44250,42800,44150,40063,16517112
2018-11-05,43750,43800,42900,43800,39746,9426777
2018-11-06,43750,43800,42950,43750,39700,7713625
2018-11-07,43600,44500,43400,44000,39927,11553998
2018-11-08,44900,45050,44050,44050,39973,12617397
2018-11-09,44450,44850,43900,44300,40199,7318500
2018-11-12,43850,45250,43700,45200,41016,8552566
2018-11-13,43900,44500,43400,44500,40381,9311126
2018-11-14,44500,44500,43800,44100,40018,6783344
2018-11-16,44600,44750,43700,44000,39927,7777124
2018-11-19,44050,44250,43450,43650,39610,7538720
2018-11-20,42450,43000,42100,42800,38838,9420664
2018-11-21,41800,42300,41800,42100,38203,10769589
2018-11-22,42000,42650,42000,42450,38521,5970796
2018-11-23,42450,42600,41900,42400,38475,5192638
2018-11-26,42150,42800,42100,42600,38657,6613009
2018-11-27,42900,43100,42500,43050,39065,8367091
2018-11-28,42800,43200,42750,43150,39156,6943099
2018-11-29,43850,43850,42900,43150,39156,8473511
2018-11-30,43450,44000,41750,41850,37976,19775519
2018-12-03,42750,43400,42400,43250,39247,12110702
2018-12-04,42650,42900,41900,42150,38248,14347746
2018-12-05,40900,41750,40850,41450,37613,12631983
2018-12-06,40600,41100,40450,40500,36751,14251826
2018-12-07,40900,41400,40850,40950,37159,11433083
2018-12-10,40450,40650,40000,40200,36479,14892263
2018-12-11,40600,40700,40200,40250,36524,10638766
2018-12-12,40250,40700,40150,40450,36706,12024279
2018-12-13,40650,40750,40000,40000,36297,26254646
2018-12-14,40200,40200,38700,38950,35345,19671783
2018-12-17,38650,39600,38650,39150,35526,11532968
2018-12-18,38300,39200,38300,38900,35299,11042101
2018-12-19,38900,39350,38850,39100,35481,9942037
2018-12-20,38600,39100,38500,38650,35072,11937617
2018-12-21,38200,38650,38100,38650,35072,14947080
2018-12-24,38500,39050,38300,38800,35208,9729530
2018-12-26,38400,38750,38300,38350,34800,12707675
2018-12-27,38700,38800,38100,38250,35033,10510643
2018-12-28,38250,38900,38200,38700,35445,9900267
2019-01-02,39400,39400,38550,38750,35491,7847664
2019-01-03,38300,38550,37450,37600,34437,12471493
2019-01-04,37450,37600,36850,37450,34300,14108958
2019-01-07,38000,38900,37800,38750,35491,12748997
2019-01-08,38000,39200,37950,38100,34895,12756554
2019-01-09,38650,39600,38300,39600,36269,17452708
2019-01-10,40000,40150,39600,39800,36452,14731699
2019-01-11,40350,40550,39950,40500,37094,11661063
2019-01-14,40450,40700,39850,40050,36681,11984996
2019-01-15,40050,41100,39850,41100,37643,11492756
2019-01-16,41150,41450,40700,41450,37964,8491595
2019-01-17,41700,42100,41450,41950,38422,11736903
2019-01-18,42000,42400,41950,42300,38742,11029256
2019-01-21,42700,42750,41900,42750,39154,11355701
2019-01-22,42750,42850,41850,42150,38605,9964356
2019-01-23,41350,42250,41350,42000,38467,11071079
2019-01-24,43050,43100,42350,43050,39429,14747623
2019-01-25,44300,44750,43750,44750,40986,22789395
2019-01-28,45000,45500,44600,45050,41261,17998914
2019-01-29,45050,45500,44350,45500,41673,16215017
2019-01-30,44800,46400,44800,46400,42497,17505980
2019-01-31,46650,47050,46150,46150,42268,21621145
2019-02-01,46650,46950,46250,46350,42452,13832454
2019-02-07,46800,47100,46200,46200,42314,15872001
2019-02-08,45700,45700,44650,44800,41032,12689196
2019-02-11,44500,45000,44250,45000,41215,11125044
2019-02-12,44650,46250,44650,46050,42177,13184367
2019-02-13,46400,46700,46000,46200,42314,11299738
2019-02-14,46600,47500,46150,47500,43505,17259341
2019-02-15,46750,46850,45650,46050,42177,10554643
2019-02-18,46500,46850,45850,46200,42314,8183728
2019-02-19,45850,46150,45450,45950,42085,6741395
2019-02-20,46750,47100,46500,46900,42955,11506720
2019-02-21,46500,47200,46200,46950,43001,8694009
2019-02-22,46500,47150,46450,47150,43184,6895772
2019-02-25,47400,47550,47050,47350,43367,7484716
2019-02-26,47350,47450,46500,46750,42818,7985547
2019-02-27,47000,47250,46750,46750,42818,8045211
2019-02-28,46400,46500,45100,45100,41307,23569321
2019-03-04,46000,46100,44800,44850,41078,12926539
2019-03-05,44600,45100,44150,44250,40528,10612405
2019-03-06,44000,44300,43700,44000,40299,10202544
2019-03-07,43400,44950,43400,44450,40711,11049749
2019-03-08,44450,44800,43800,43800,40116,7729069
2019-03-11,44400,44450,43650,43650,39979,10717408
2019-03-12,44300,44950,44150,44650,40895,11431977
2019-03-13,44250,44450,43700,43850,40162,8108343
2019-03-14,43700,44300,43550,43850,40162,18039161
2019-03-15,43800,44250,43700,44200,40482,16814163
2019-03-18,43950,44150,43450,43700,40024,8188876
2019-03-19,43750,43900,43550,43900,40208,7609563
2019-03-20,43800,44200,43100,44050,40345,9846242
2019-03-21,44600,46250,44050,45850,41994,21138016
2019-03-22,46850,47000,46250,46550,42635,12535911
2019-03-25,45300,45650,44800,45500,41673,8699728
2019-03-26,45500,45700,44900,45250,41444,9729811
2019-03-27,44750,45600,44250,45350,41536,9568081
2019-03-28,44950,45200,44300,44850,41401,6821306
2019-03-29,44500,44900,44200,44650,41216,11491713
2019-04-01,45200,45450,44850,45050,41585,7362129
2019-04-02,45550,46100,45350,45750,42232,9480688
2019-04-03,46750,46750,45800,46600,43016,12436570
2019-04-04,46150,47100,46150,46950,43339,12650168
2019-04-05,46950,47550,46600,46850,43247,8546339
2019-04-08,47250,47250,46150,46650,43062,8507909
2019-04-09,46700,46950,46200,46650,43062,6878761
2019-04-10,46400,46700,46050,46700,43109,11883995
2019-04-11,46700,46800,46150,46250,42693,13697399
2019-04-12,46050,46900,46000,46850,43247,7668936
2019-04-15,47150,47500,47000,47050,43432,8733019
2019-04-16,47400,47400,46800,47250,43616,7730881
2019-04-17,47300,47600,47000,47050,43432,5513658
2019-04-18,47200,47250,45500,45600,42093,12808747
2019-04-19,45750,46000,45250,45300,41816,8479710
2019-04-22,45400,45900,45100,45350,41862,6006957
2019-04-23,45050,45500,45000,45200,41724,6920566
2019-04-24,45400,45650,44150,44750,41309,13299267
2019-04-25,44250,45000,44100,44650,41216,10868965
2019-04-26,44200,45000,43800,44850,41401,9739982
2019-04-29,45150,46150,45100,46150,42601,8777517
2019-04-30,46000,46300,45350,45850,42324,11121273
2019-05-02,45500,46150,45400,45900,42370,8625126
2019-05-03,45900,46050,45300,45300,41816,6562916
2019-05-07,45250,45300,44400,44850,41401,12014907
2019-05-08,44300,44850,44200,44250,40847,10398754
2019-05-09,43900,44250,42450,42450,39185,23029718
2019-05-10,42600,43450,42450,42900,39601,14579512
2019-05-13,42500,43200,42350,42650,39370,7635079
2019-05-14,41300,43100,41300,42650,39370,11563730
2019-05-15,42700,43050,42550,42550,39278,7670185
2019-05-16,42350,42400,41350,41550,38355,13687828
2019-05-17,41950,42050,40850,41200,38032,13357951
2019-05-20,41650,42100,41550,42000,38770,15752397
2019-05-21,42600,43950,42350,43150,39832,18812133
2019-05-22,43700,43800,42400,43500,40155,11033339
2019-05-23,43900,44000,43250,43850,40478,12259006
2019-05-24,43800,43800,42400,42700,39416,13966305
2019-05-27,42500,43000,42350,42650,39370,8066669
2019-05-28,42550,42950,42150,42550,39278,24506881
2019-05-29,41850,42100,41300,41800,38585,14930618
2019-05-30,42200,42700,42150,42550,39278,11766018
2019-05-31,42600,42800,42150,42500,39232,11365999
2019-06-03,42950,43900,42500,43800,40432,15466580
2019-06-04,43400,43700,43000,43450,40109,9913497
2019-06-05,44050,44200,43700,43900,40524,12464135
2019-06-07,43600,44350,43450,44200,40801,11683682
2019-06-10,44300,44850,44050,44800,41355,8792182
2019-06-11,44800,45000,44550,44850,41401,6664872
2019-06-12,44800,45050,44300,44600,41170,8607439
2019-06-13,44200,44400,43400,43750,40385,16906541
2019-06-14,43750,44150,43300,44000,40616,9322873
2019-06-17,43750,44050,43400,43900,40524,11890424
2019-06-18,43750,44500,43650,44350,40939,7994928
2019-06-19,45450,45450,45000,45350,41862,10417690
2019-06-20,44850,45500,44850,45500,42001,7147785
2019-06-21,45750,45800,45200,45700,42185,9454913
2019-06-24,45200,45800,45200,45500,42001,6085066
2019-06-25,45200,45800,45200,45600,42093,7076774
2019-06-26,45800,46000,45600,45700,42185,9226097
2019-06-27,46000,46600,45750,46500,43259,12603534
2019-06-28,47000,47000,46700,47000,43724,12949231
2019-07-01,47350,47400,46250,46600,43352,11383522
2019-07-02,46200,46900,45850,46250,43027,8463073
2019-07-03,45750,46350,45200,45400,42236,9669368
2019-07-04,45250,46200,45250,46000,42794,6365573
2019-07-05,45950,45950,45250,45650,42468,7235395
2019-07-08,44750,44800,44350,44400,41305,7823843
2019-07-09,44850,45450,44700,45100,41957,7646421
2019-07-10,45550,46150,45500,45550,42375,9253930
2019-07-11,46350,46550,46150,46200,42980,10989751
2019-07-12,46350,46400,45800,46300,43073,5245804
2019-07-15,45950,46650,45750,46450,43213,4717226
2019-07-16,46450,46850,46300,46850,43585,7407824
2019-07-17,46150,46350,45950,46050,42840,5216602
2019-07-18,46450,46450,45650,46100,42887,5143554
2019-07-19,46650,46950,46600,46800,43538,8819393
2019-07-22,46800,47300,46600,47200,43910,9009109
2019-07-23,47350,47550,47050,47300,44003,9061381
2019-07-24,47100,47150,46250,46400,43166,8756522
2019-07-25,47150,47200,46600,47200,43910,8408838
2019-07-26,46650,47150,46550,47150,43864,7873886
2019-07-29,46800,47050,46000,46100,42887,6856846
2019-07-30,46300,46850,46300,46550,43306,5551014
2019-07-31,46200,46600,45000,45350,42189,12872916
2019-08-01,44900,45500,44850,45200,42050,7811181
2019-08-02,44550,45500,44300,44950,41817,12151374
2019-08-05,44350,44600,43600,43950,40887,14214086
2019-08-06,42500,43800,42500,43500,40468,15083824
2019-08-07,43600,43900,43100,43200,40189,10002533
2019-08-08,43250,43500,42650,42650,39677,16926881
2019-08-09,43250,43350,43050,43150,40143,9685147
2019-08-12,44000,44000,43550,43700,40654,8466169
2019-08-13,43500,43500,42950,43000,40003,7276979
2019-08-14,43900,44250,43500,43700,40654,8750135
2019-08-16,43800,43900,43300,43900,40840,9528115
2019-08-19,44350,44350,43500,43600,40561,6014218
2019-08-20,43950,44600,43550,44450,41352,8434205
2019-08-21,44350,44800,44150,44500,41398,6571717
2019-08-22,44500,44700,43850,44050,40980,8061177
2019-08-23,43800,44200,43650,43950,40887,5017381
2019-08-26,43050,43800,42950,43600,40561,7954949
2019-08-27,43650,44200,43600,44050,40980,16883932
2019-08-28,44100,44400,43750,44150,41073,5758333
2019-08-29,44200,44200,43050,43400,40375,10768862
2019-08-30,43750,44300,43750,44000,40933,9899073
2019-09-02,44850,44850,43650,43800,40747,7185537
2019-09-03,43550,43650,43100,43250,40236,9774941
2019-09-04,43250,44100,43150,44100,41026,12441837
2019-09-05,44800,46100,44450,45700,42515,18297430
2019-09-06,46500,46500,45850,46300,43073,9896562
2019-09-09,46450,47000,46300,46900,43631,9434157
2019-09-10,47100,47200,46550,47000,43724,9231792
2019-09-11,47300,47400,46800,47150,43864,16141619
